Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
03/07/2026 09:26:39,System.Runtime,CPU Usage (%),Metric,0
03/07/2026 09:26:39,System.Runtime,Working Set (MB),Metric,423
03/07/2026 09:26:39,System.Runtime,GC Heap Size (MB),Metric,9
03/07/2026 09:26:39,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:26:39,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:26:39,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:26:39,System.Runtime,ThreadPool Thread Count,Metric,34
03/07/2026 09:26:39,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
03/07/2026 09:26:39,System.Runtime,ThreadPool Queue Length,Metric,0
03/07/2026 09:26:39,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
03/07/2026 09:26:39,System.Runtime,Allocation Rate (B / 1 sec),Rate,106400
03/07/2026 09:26:39,System.Runtime,Number of Active Timers,Metric,3
03/07/2026 09:26:39,System.Runtime,GC Fragmentation (%),Metric,56.15712453515446
03/07/2026 09:26:39,System.Runtime,GC Committed Bytes (MB),Metric,333
03/07/2026 09:26:39,System.Runtime,Exception Count (Count / 1 sec),Rate,0
03/07/2026 09:26:39,System.Runtime,% Time in GC since last GC (%),Metric,87
03/07/2026 09:26:39,System.Runtime,Gen 0 Size (B),Metric,11974096
03/07/2026 09:26:39,System.Runtime,Gen 1 Size (B),Metric,192
03/07/2026 09:26:39,System.Runtime,Gen 2 Size (B),Metric,8350976
03/07/2026 09:26:39,System.Runtime,LOH Size (B),Metric,390272
03/07/2026 09:26:39,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,642096
03/07/2026 09:26:39,System.Runtime,Number of Assemblies Loaded,Metric,159
03/07/2026 09:26:39,System.Runtime,IL Bytes Jitted (B),Metric,1090318
03/07/2026 09:26:39,System.Runtime,Number of Methods Jitted,Metric,14753
03/07/2026 09:26:39,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.4052000000001499
03/07/2026 09:26:39,Microsoft.AspNetCore.Hosting,Request Rate (Count / 1 sec),Rate,0
03/07/2026 09:26:39,Microsoft.AspNetCore.Hosting,Total Requests,Metric,0
03/07/2026 09:26:39,Microsoft.AspNetCore.Hosting,Current Requests,Metric,0
03/07/2026 09:26:39,Microsoft.AspNetCore.Hosting,Failed Requests,Metric,0
03/07/2026 09:26:40,System.Runtime,CPU Usage (%),Metric,0
03/07/2026 09:26:41,System.Runtime,CPU Usage (%),Metric,8
03/07/2026 09:26:40,System.Runtime,Working Set (MB),Metric,423
