Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
03/07/2026 09:58:39,System.Runtime,CPU Usage (%),Metric,0
03/07/2026 09:58:39,System.Runtime,Working Set (MB),Metric,191
03/07/2026 09:58:39,System.Runtime,GC Heap Size (MB),Metric,9
03/07/2026 09:58:39,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:58:39,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:58:39,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:58:39,System.Runtime,ThreadPool Thread Count,Metric,34
03/07/2026 09:58:39,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
03/07/2026 09:58:39,System.Runtime,ThreadPool Queue Length,Metric,0
03/07/2026 09:58:39,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
03/07/2026 09:58:39,System.Runtime,Allocation Rate (B / 1 sec),Rate,116792
03/07/2026 09:58:39,System.Runtime,Number of Active Timers,Metric,3
03/07/2026 09:58:39,System.Runtime,GC Fragmentation (%),Metric,17.372742973107492
03/07/2026 09:58:39,System.Runtime,GC Committed Bytes (MB),Metric,106
03/07/2026 09:58:39,System.Runtime,Exception Count (Count / 1 sec),Rate,0
03/07/2026 09:58:39,System.Runtime,% Time in GC since last GC (%),Metric,91
03/07/2026 09:58:39,System.Runtime,Gen 0 Size (B),Metric,3356256
03/07/2026 09:58:39,System.Runtime,Gen 1 Size (B),Metric,192
03/07/2026 09:58:39,System.Runtime,Gen 2 Size (B),Metric,6892376
03/07/2026 09:58:39,System.Runtime,LOH Size (B),Metric,390272
03/07/2026 09:58:39,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,580088
03/07/2026 09:58:39,System.Runtime,Number of Assemblies Loaded,Metric,159
03/07/2026 09:58:39,System.Runtime,IL Bytes Jitted (B),Metric,1078472
03/07/2026 09:58:39,System.Runtime,Number of Methods Jitted,Metric,14543
03/07/2026 09:58:39,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.43689999999969586
03/07/2026 09:58:39,Microsoft.AspNetCore.Hosting,Request Rate (Count / 1 sec),Rate,0
03/07/2026 09:58:39,Microsoft.AspNetCore.Hosting,Total Requests,Metric,0
03/07/2026 09:58:39,Microsoft.AspNetCore.Hosting,Current Requests,Metric,0
03/07/2026 09:58:39,Microsoft.AspNetCore.Hosting,Failed Requests,Metric,0
03/07/2026 09:58:40,System.Runtime,CPU Usage (%),Metric,0
03/07/2026 09:58:41,System.Runtime,CPU Usage (%),Metric,7
03/07/2026 09:58:40,System.Runtime,Working Set (MB),Metric,191
03/07/2026 09:58:40,System.Runtime,GC Heap Size (MB),Metric,24
03/07/2026 09:58:40,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:58:40,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:58:40,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:58:40,System.Runtime,ThreadPool Thread Count,Metric,34
03/07/2026 09:58:40,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,7
03/07/2026 09:58:40,System.Runtime,ThreadPool Queue Length,Metric,0
03/07/2026 09:58:40,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,765
03/07/2026 09:58:40,System.Runtime,Allocation Rate (B / 1 sec),Rate,14903232
03/07/2026 09:58:40,System.Runtime,Number of Active Timers,Metric,3
03/07/2026 09:58:40,System.Runtime,GC Fragmentation (%),Metric,17.372742973107492
03/07/2026 09:58:40,System.Runtime,GC Committed Bytes (MB),Metric,106
03/07/2026 09:58:40,System.Runtime,Exception Count (Count / 1 sec),Rate,0
03/07/2026 09:58:40,System.Runtime,% Time in GC since last GC (%),Metric,91
03/07/2026 09:58:40,System.Runtime,Gen 0 Size (B),Metric,3356256
03/07/2026 09:58:40,System.Runtime,Gen 1 Size (B),Metric,192
03/07/2026 09:58:40,System.Runtime,Gen 2 Size (B),Metric,6892376
03/07/2026 09:58:40,System.Runtime,LOH Size (B),Metric,390272
03/07/2026 09:58:40,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,580088
03/07/2026 09:58:40,System.Runtime,Number of Assemblies Loaded,Metric,159
03/07/2026 09:58:40,System.Runtime,IL Bytes Jitted (B),Metric,1079844
03/07/2026 09:58:40,System.Runtime,Number of Methods Jitted,Metric,14552
03/07/2026 09:58:40,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,8.01240000000007
03/07/2026 09:58:40,Microsoft.AspNetCore.Hosting,Request Rate (Count / 1 sec),Rate,50
03/07/2026 09:58:40,Microsoft.AspNetCore.Hosting,Total Requests,Metric,50
03/07/2026 09:58:40,Microsoft.AspNetCore.Hosting,Current Requests,Metric,45
03/07/2026 09:58:40,Microsoft.AspNetCore.Hosting,Failed Requests,Metric,0
03/07/2026 09:58:41,System.Runtime,Working Set (MB),Metric,185
03/07/2026 09:58:41,System.Runtime,GC Heap Size (MB),Metric,13
03/07/2026 09:58:41,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,2
03/07/2026 09:58:41,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,1
03/07/2026 09:58:41,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:58:41,System.Runtime,ThreadPool Thread Count,Metric,34
03/07/2026 09:58:41,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,10
03/07/2026 09:58:41,System.Runtime,ThreadPool Queue Length,Metric,0
03/07/2026 09:58:41,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,4989
03/07/2026 09:58:41,System.Runtime,Allocation Rate (B / 1 sec),Rate,85489752
03/07/2026 09:58:41,System.Runtime,Number of Active Timers,Metric,3
03/07/2026 09:58:41,System.Runtime,GC Fragmentation (%),Metric,13.939355435723577
03/07/2026 09:58:41,System.Runtime,GC Committed Bytes (MB),Metric,92
03/07/2026 09:58:41,System.Runtime,Exception Count (Count / 1 sec),Rate,0
03/07/2026 09:58:41,System.Runtime,% Time in GC since last GC (%),Metric,0
03/07/2026 09:58:41,System.Runtime,Gen 0 Size (B),Metric,1732184
03/07/2026 09:58:41,System.Runtime,Gen 1 Size (B),Metric,646200
03/07/2026 09:58:41,System.Runtime,Gen 2 Size (B),Metric,9114448
03/07/2026 09:58:41,System.Runtime,LOH Size (B),Metric,390272
03/07/2026 09:58:41,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,583240
03/07/2026 09:58:41,System.Runtime,Number of Assemblies Loaded,Metric,159
03/07/2026 09:58:41,System.Runtime,IL Bytes Jitted (B),Metric,1131316
03/07/2026 09:58:41,System.Runtime,Number of Methods Jitted,Metric,15109
03/07/2026 09:58:41,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,163.88450000000012
03/07/2026 09:58:41,Microsoft.AspNetCore.Hosting,Request Rate (Count / 1 sec),Rate,50
03/07/2026 09:58:41,Microsoft.AspNetCore.Hosting,Total Requests,Metric,100
03/07/2026 09:58:41,Microsoft.AspNetCore.Hosting,Current Requests,Metric,0
03/07/2026 09:58:41,Microsoft.AspNetCore.Hosting,Failed Requests,Metric,0
03/07/2026 09:58:42,System.Runtime,CPU Usage (%),Metric,13
03/07/2026 09:58:42,System.Runtime,Working Set (MB),Metric,185
03/07/2026 09:58:42,System.Runtime,GC Heap Size (MB),Metric,59
03/07/2026 09:58:42,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,3
03/07/2026 09:58:42,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,1
03/07/2026 09:58:42,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:58:42,System.Runtime,ThreadPool Thread Count,Metric,34
03/07/2026 09:58:42,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,12
03/07/2026 09:58:42,System.Runtime,ThreadPool Queue Length,Metric,0
03/07/2026 09:58:42,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,10118
03/07/2026 09:58:42,System.Runtime,Allocation Rate (B / 1 sec),Rate,190950968
03/07/2026 09:58:42,System.Runtime,Number of Active Timers,Metric,3
03/07/2026 09:58:42,System.Runtime,GC Fragmentation (%),Metric,21.45661147142666
03/07/2026 09:58:42,System.Runtime,GC Committed Bytes (MB),Metric,90
03/07/2026 09:58:42,System.Runtime,Exception Count (Count / 1 sec),Rate,0
03/07/2026 09:58:42,System.Runtime,% Time in GC since last GC (%),Metric,8
03/07/2026 09:58:42,System.Runtime,Gen 0 Size (B),Metric,5550792
03/07/2026 09:58:42,System.Runtime,Gen 1 Size (B),Metric,10582968
03/07/2026 09:58:42,System.Runtime,Gen 2 Size (B),Metric,9654456
03/07/2026 09:58:42,System.Runtime,LOH Size (B),Metric,390272
03/07/2026 09:58:42,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,583240
03/07/2026 09:58:42,System.Runtime,Number of Assemblies Loaded,Metric,159
03/07/2026 09:58:42,System.Runtime,IL Bytes Jitted (B),Metric,1145955
03/07/2026 09:58:42,System.Runtime,Number of Methods Jitted,Metric,15407
03/07/2026 09:58:42,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,116.42079999999987
03/07/2026 09:58:42,Microsoft.AspNetCore.Hosting,Request Rate (Count / 1 sec),Rate,100
03/07/2026 09:58:42,Microsoft.AspNetCore.Hosting,Total Requests,Metric,200
03/07/2026 09:58:42,Microsoft.AspNetCore.Hosting,Current Requests,Metric,0
03/07/2026 09:58:42,Microsoft.AspNetCore.Hosting,Failed Requests,Metric,0
03/07/2026 09:58:43,System.Runtime,CPU Usage (%),Metric,16
03/07/2026 09:58:43,System.Runtime,Working Set (MB),Metric,265
03/07/2026 09:58:43,System.Runtime,GC Heap Size (MB),Metric,111
03/07/2026 09:58:43,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
03/07/2026 09:58:43,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:58:43,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
03/07/2026 09:58:43,System.Runtime,ThreadPool Thread Count,Metric,34
03/07/2026 09:58:43,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,162
03/07/2026 09:58:43,System.Runtime,ThreadPool Queue Length,Metric,0
03/07/2026 09:58:43,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,11667
