Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
03/05/2026 05:05:43,System.Runtime,CPU Usage (%),Metric,0
03/05/2026 05:05:43,System.Runtime,Working Set (MB),Metric,479
03/05/2026 05:05:43,System.Runtime,GC Heap Size (MB),Metric,9
03/05/2026 05:05:43,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
03/05/2026 05:05:43,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
03/05/2026 05:05:43,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
03/05/2026 05:05:43,System.Runtime,ThreadPool Thread Count,Metric,24
03/05/2026 05:05:43,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
03/05/2026 05:05:43,System.Runtime,ThreadPool Queue Length,Metric,0
03/05/2026 05:05:43,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
03/05/2026 05:05:43,System.Runtime,Allocation Rate (B / 1 sec),Rate,106400
03/05/2026 05:05:43,System.Runtime,Number of Active Timers,Metric,3
03/05/2026 05:05:43,System.Runtime,GC Fragmentation (%),Metric,39.92513046484042
03/05/2026 05:05:43,System.Runtime,GC Committed Bytes (MB),Metric,379
03/05/2026 05:05:43,System.Runtime,Exception Count (Count / 1 sec),Rate,0
03/05/2026 05:05:43,System.Runtime,% Time in GC since last GC (%),Metric,85
03/05/2026 05:05:43,System.Runtime,Gen 0 Size (B),Metric,6057264
03/05/2026 05:05:43,System.Runtime,Gen 1 Size (B),Metric,192
03/05/2026 05:05:43,System.Runtime,Gen 2 Size (B),Metric,8138288
03/05/2026 05:05:43,System.Runtime,LOH Size (B),Metric,390272
03/05/2026 05:05:43,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,642608
03/05/2026 05:05:43,System.Runtime,Number of Assemblies Loaded,Metric,159
03/05/2026 05:05:43,System.Runtime,IL Bytes Jitted (B),Metric,1094845
03/05/2026 05:05:43,System.Runtime,Number of Methods Jitted,Metric,14774
