Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
03/07/2026 08:52:57,System.Runtime,CPU Usage (%),Metric,0
03/07/2026 08:52:58,System.Runtime,CPU Usage (%),Metric,0
03/07/2026 08:52:57,System.Runtime,Working Set (MB),Metric,440
03/07/2026 08:52:57,System.Runtime,GC Heap Size (MB),Metric,9
03/07/2026 08:52:57,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
03/07/2026 08:52:57,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
03/07/2026 08:52:57,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
03/07/2026 08:52:57,System.Runtime,ThreadPool Thread Count,Metric,23
03/07/2026 08:52:57,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
03/07/2026 08:52:57,System.Runtime,ThreadPool Queue Length,Metric,0
03/07/2026 08:52:57,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
03/07/2026 08:52:57,System.Runtime,Allocation Rate (B / 1 sec),Rate,106400
03/07/2026 08:52:57,System.Runtime,Number of Active Timers,Metric,3
03/07/2026 08:52:57,System.Runtime,GC Fragmentation (%),Metric,40.294116567790816
03/07/2026 08:52:57,System.Runtime,GC Committed Bytes (MB),Metric,351
03/07/2026 08:52:57,System.Runtime,Exception Count (Count / 1 sec),Rate,0
03/07/2026 08:52:57,System.Runtime,% Time in GC since last GC (%),Metric,90
03/07/2026 08:52:57,System.Runtime,Gen 0 Size (B),Metric,6135616
03/07/2026 08:52:57,System.Runtime,Gen 1 Size (B),Metric,192
03/07/2026 08:52:57,System.Runtime,Gen 2 Size (B),Metric,8133880
03/07/2026 08:52:57,System.Runtime,LOH Size (B),Metric,390272
03/07/2026 08:52:57,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,600928
03/07/2026 08:52:57,System.Runtime,Number of Assemblies Loaded,Metric,159
03/07/2026 08:52:57,System.Runtime,IL Bytes Jitted (B),Metric,1096528
03/07/2026 08:52:57,System.Runtime,Number of Methods Jitted,Metric,14829
03/07/2026 08:52:57,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
03/07/2026 08:52:57,Microsoft.AspNetCore.Hosting,Request Rate (Count / 1 sec),Rate,0
03/07/2026 08:52:57,Microsoft.AspNetCore.Hosting,Total Requests,Metric,0
03/07/2026 08:52:57,Microsoft.AspNetCore.Hosting,Current Requests,Metric,0
03/07/2026 08:52:57,Microsoft.AspNetCore.Hosting,Failed Requests,Metric,0
03/07/2026 08:52:58,System.Runtime,Working Set (MB),Metric,440
03/07/2026 08:52:58,System.Runtime,GC Heap Size (MB),Metric,9
03/07/2026 08:52:58,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
03/07/2026 08:52:58,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
03/07/2026 08:52:58,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
03/07/2026 08:52:58,System.Runtime,ThreadPool Thread Count,Metric,23
03/07/2026 08:52:58,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
03/07/2026 08:52:58,System.Runtime,ThreadPool Queue Length,Metric,0
03/07/2026 08:52:58,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
03/07/2026 08:52:58,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
03/07/2026 08:52:58,System.Runtime,Number of Active Timers,Metric,3
03/07/2026 08:52:58,System.Runtime,GC Fragmentation (%),Metric,40.294116567790816
03/07/2026 08:52:58,System.Runtime,GC Committed Bytes (MB),Metric,351
03/07/2026 08:52:58,System.Runtime,Exception Count (Count / 1 sec),Rate,0
03/07/2026 08:52:58,System.Runtime,% Time in GC since last GC (%),Metric,90
03/07/2026 08:52:58,System.Runtime,Gen 0 Size (B),Metric,6135616
03/07/2026 08:52:58,System.Runtime,Gen 1 Size (B),Metric,192
03/07/2026 08:52:58,System.Runtime,Gen 2 Size (B),Metric,8133880
03/07/2026 08:52:58,System.Runtime,LOH Size (B),Metric,390272
03/07/2026 08:52:58,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,600928
03/07/2026 08:52:58,System.Runtime,Number of Assemblies Loaded,Metric,159
03/07/2026 08:52:58,System.Runtime,IL Bytes Jitted (B),Metric,1096766
03/07/2026 08:52:58,System.Runtime,Number of Methods Jitted,Metric,14834
03/07/2026 08:52:58,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,1.6114999999999782
03/07/2026 08:52:58,Microsoft.AspNetCore.Hosting,Request Rate (Count / 1 sec),Rate,0
03/07/2026 08:52:58,Microsoft.AspNetCore.Hosting,Total Requests,Metric,0
03/07/2026 08:52:58,Microsoft.AspNetCore.Hosting,Current Requests,Metric,0
03/07/2026 08:52:58,Microsoft.AspNetCore.Hosting,Failed Requests,Metric,0
03/07/2026 08:52:59,System.Runtime,CPU Usage (%),Metric,8
03/07/2026 08:52:59,System.Runtime,Working Set (MB),Metric,441
03/07/2026 08:52:59,System.Runtime,GC Heap Size (MB),Metric,110
03/07/2026 08:52:59,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
03/07/2026 08:52:59,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
03/07/2026 08:52:59,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
03/07/2026 08:52:59,System.Runtime,ThreadPool Thread Count,Metric,23
03/07/2026 08:52:59,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,26
03/07/2026 08:52:59,System.Runtime,ThreadPool Queue Length,Metric,0
03/07/2026 08:52:59,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,5663
03/07/2026 08:52:59,System.Runtime,Allocation Rate (B / 1 sec),Rate,100393952
03/07/2026 08:52:59,System.Runtime,Number of Active Timers,Metric,3
03/07/2026 08:52:59,System.Runtime,GC Fragmentation (%),Metric,40.294116567790816
03/07/2026 08:52:59,System.Runtime,GC Committed Bytes (MB),Metric,351
03/07/2026 08:52:59,System.Runtime,Exception Count (Count / 1 sec),Rate,0
03/07/2026 08:52:59,System.Runtime,% Time in GC since last GC (%),Metric,90
03/07/2026 08:52:59,System.Runtime,Gen 0 Size (B),Metric,6135616
03/07/2026 08:52:59,System.Runtime,Gen 1 Size (B),Metric,192
03/07/2026 08:52:59,System.Runtime,Gen 2 Size (B),Metric,8133880
03/07/2026 08:52:59,System.Runtime,LOH Size (B),Metric,390272
03/07/2026 08:52:59,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,600928
03/07/2026 08:52:59,System.Runtime,Number of Assemblies Loaded,Metric,159
03/07/2026 08:52:59,System.Runtime,IL Bytes Jitted (B),Metric,1148629
03/07/2026 08:52:59,System.Runtime,Number of Methods Jitted,Metric,15405
03/07/2026 08:52:59,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,175.17189999999982
03/07/2026 08:52:59,Microsoft.AspNetCore.Hosting,Request Rate (Count / 1 sec),Rate,100
03/07/2026 08:52:59,Microsoft.AspNetCore.Hosting,Total Requests,Metric,100
03/07/2026 08:52:59,Microsoft.AspNetCore.Hosting,Current Requests,Metric,0
03/07/2026 08:52:59,Microsoft.AspNetCore.Hosting,Failed Requests,Metric,0
03/07/2026 08:53:00,System.Runtime,CPU Usage (%),Metric,12
03/07/2026 08:53:00,System.Runtime,Working Set (MB),Metric,437
03/07/2026 08:53:00,System.Runtime,GC Heap Size (MB),Metric,44
03/07/2026 08:53:00,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,1
03/07/2026 08:53:00,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
