Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
3/15/2026 8:53:58 PM,System.Runtime,CPU Usage (%),Metric,0
3/15/2026 8:53:58 PM,System.Runtime,Working Set (MB),Metric,494
3/15/2026 8:53:58 PM,System.Runtime,GC Heap Size (MB),Metric,9
3/15/2026 8:53:58 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/15/2026 8:53:58 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/15/2026 8:53:58 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/15/2026 8:53:58 PM,System.Runtime,ThreadPool Thread Count,Metric,36
3/15/2026 8:53:58 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/15/2026 8:53:58 PM,System.Runtime,ThreadPool Queue Length,Metric,0
3/15/2026 8:53:58 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/15/2026 8:53:58 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,106360
3/15/2026 8:53:58 PM,System.Runtime,Number of Active Timers,Metric,3
3/15/2026 8:53:58 PM,System.Runtime,GC Fragmentation (%),Metric,60.59004479232559
3/15/2026 8:53:58 PM,System.Runtime,GC Committed Bytes (MB),Metric,429
3/15/2026 8:53:58 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/15/2026 8:53:58 PM,System.Runtime,% Time in GC since last GC (%),Metric,81
3/15/2026 8:53:58 PM,System.Runtime,Gen 0 Size (B),Metric,14750704
3/15/2026 8:53:58 PM,System.Runtime,Gen 1 Size (B),Metric,1152
3/15/2026 8:53:58 PM,System.Runtime,Gen 2 Size (B),Metric,8738648
3/15/2026 8:53:58 PM,System.Runtime,LOH Size (B),Metric,390464
3/15/2026 8:53:58 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,476776
3/15/2026 8:53:58 PM,System.Runtime,Number of Assemblies Loaded,Metric,159
3/15/2026 8:53:58 PM,System.Runtime,IL Bytes Jitted (B),Metric,1177903
3/15/2026 8:53:58 PM,System.Runtime,Number of Methods Jitted,Metric,15864
3/15/2026 8:53:58 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0
3/15/2026 8:53:58 PM,Microsoft.AspNetCore.Hosting,Request Rate (Count / 1 sec),Rate,0
3/15/2026 8:53:58 PM,Microsoft.AspNetCore.Hosting,Total Requests,Metric,0
3/15/2026 8:53:58 PM,Microsoft.AspNetCore.Hosting,Current Requests,Metric,0
3/15/2026 8:53:58 PM,Microsoft.AspNetCore.Hosting,Failed Requests,Metric,0
3/15/2026 8:53:59 PM,System.Runtime,CPU Usage (%),Metric,0
3/15/2026 8:54:00 PM,System.Runtime,CPU Usage (%),Metric,0
3/15/2026 8:53:59 PM,System.Runtime,Working Set (MB),Metric,494
3/15/2026 8:53:59 PM,System.Runtime,GC Heap Size (MB),Metric,9
3/15/2026 8:53:59 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/15/2026 8:53:59 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/15/2026 8:53:59 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/15/2026 8:53:59 PM,System.Runtime,ThreadPool Thread Count,Metric,36
3/15/2026 8:53:59 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/15/2026 8:53:59 PM,System.Runtime,ThreadPool Queue Length,Metric,0
3/15/2026 8:53:59 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/15/2026 8:53:59 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,0
3/15/2026 8:53:59 PM,System.Runtime,Number of Active Timers,Metric,3
3/15/2026 8:53:59 PM,System.Runtime,GC Fragmentation (%),Metric,60.59004479232559
3/15/2026 8:53:59 PM,System.Runtime,GC Committed Bytes (MB),Metric,429
3/15/2026 8:53:59 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/15/2026 8:53:59 PM,System.Runtime,% Time in GC since last GC (%),Metric,81
3/15/2026 8:53:59 PM,System.Runtime,Gen 0 Size (B),Metric,14750704
3/15/2026 8:53:59 PM,System.Runtime,Gen 1 Size (B),Metric,1152
3/15/2026 8:53:59 PM,System.Runtime,Gen 2 Size (B),Metric,8738648
3/15/2026 8:53:59 PM,System.Runtime,LOH Size (B),Metric,390464
3/15/2026 8:53:59 PM,System.Runtime,POH (Pinned Object Heap) Size (B),Metric,476776
3/15/2026 8:53:59 PM,System.Runtime,Number of Assemblies Loaded,Metric,159
3/15/2026 8:53:59 PM,System.Runtime,IL Bytes Jitted (B),Metric,1178089
3/15/2026 8:53:59 PM,System.Runtime,Number of Methods Jitted,Metric,15867
3/15/2026 8:53:59 PM,System.Runtime,Time spent in JIT (ms / 1 sec),Rate,0.6958999999997104
3/15/2026 8:53:59 PM,Microsoft.AspNetCore.Hosting,Request Rate (Count / 1 sec),Rate,0
3/15/2026 8:53:59 PM,Microsoft.AspNetCore.Hosting,Total Requests,Metric,0
3/15/2026 8:53:59 PM,Microsoft.AspNetCore.Hosting,Current Requests,Metric,0
3/15/2026 8:53:59 PM,Microsoft.AspNetCore.Hosting,Failed Requests,Metric,0
3/15/2026 8:54:00 PM,System.Runtime,Working Set (MB),Metric,494
3/15/2026 8:54:00 PM,System.Runtime,GC Heap Size (MB),Metric,9
3/15/2026 8:54:00 PM,System.Runtime,Gen 0 GC Count (Count / 1 sec),Rate,0
3/15/2026 8:54:00 PM,System.Runtime,Gen 1 GC Count (Count / 1 sec),Rate,0
3/15/2026 8:54:00 PM,System.Runtime,Gen 2 GC Count (Count / 1 sec),Rate,0
3/15/2026 8:54:00 PM,System.Runtime,ThreadPool Thread Count,Metric,36
3/15/2026 8:54:00 PM,System.Runtime,Monitor Lock Contention Count (Count / 1 sec),Rate,0
3/15/2026 8:54:00 PM,System.Runtime,ThreadPool Queue Length,Metric,0
3/15/2026 8:54:00 PM,System.Runtime,ThreadPool Completed Work Item Count (Count / 1 sec),Rate,0
3/15/2026 8:54:00 PM,System.Runtime,Allocation Rate (B / 1 sec),Rate,8168
3/15/2026 8:54:00 PM,System.Runtime,Number of Active Timers,Metric,3
3/15/2026 8:54:00 PM,System.Runtime,GC Fragmentation (%),Metric,60.59004479232559
3/15/2026 8:54:00 PM,System.Runtime,GC Committed Bytes (MB),Metric,429
3/15/2026 8:54:00 PM,System.Runtime,Exception Count (Count / 1 sec),Rate,0
3/15/2026 8:54:00 PM,System.Runtime,% Time in GC since last GC (%),Metric,81
3/15/2026 8:54:00 PM,System.Runtime,Gen 0 Size (B),Metric,14750704
